restaurant_id,latitude,longitude,nta,zone_id,in_nyc_nta,in_modeled_microzone
34KbSwYbG9slCC07tOBD7g,40.5679066574368,-74.1106076,SI45,nta-si45,True,True
I1nkx6G1oZLwgk-7os06-w,40.57624589490235,-74.10328799999999,SI45,nta-si45,True,True
p-JaS3lxVQGdJp4ikjzqfg,40.57219,-74.11273,SI45,nta-si45,True,True
mhnKoH53Gv4QyZFabf8SoQ,40.59612146824997,-74.07526138902837,SI14,nta-si14,True,True
tFjn-akT7Bjp1mlmllZnTA,40.59279255720857,-74.0680096,SI14,nta-si14,True,True
9e78dH4McZRT5WcoSCI-zg,40.5922622,-74.08710649999999,SI36,nta-si36,True,True
WZhJ_8mOwDebhpe0P9-1xw,40.59504056384947,-74.001486,BK27,nta-bk27,True,True
xti_Bg4PHi8bh6ByZMiVHQ,40.577387,-74.001001,BK21,nta-bk21,True,True
0MkkpBLm5WEUK2MzTxacSw,40.57637909833812,-73.98125036739769,BK23,nta-bk23,True,True
vyoA8dxwScuMV_AsTcjQcg,40.594715,-73.981316,BK29,nta-bk29,True,True
_N0BdBFrdKpcWbwPgaabNQ,40.57635196807049,-73.9812238,BK23,nta-bk23,True,True
bN8QXaZNScEKpT5kdx_cbw,40.590775,-73.969471,BK25,nta-bk25,True,True
yUDokkZgCkRSj6JS6OkTtA,40.575629,-73.99736,BK21,nta-bk21,True,True
RMYEawdup3XLLZs440uU_Q,40.5902437147461,-73.9739583805203,BK26,nta-bk26,True,True
PjI9n2L1vSw1kyvDek10NA,40.57697,-73.9815,BK23,nta-bk23,True,True
8ZhnRm27cPamnSWi8gd5oQ,40.5902373249819,-73.9723932681236,BK26,nta-bk26,True,True
6naIaI6flbQveYgfcZnSaQ,40.59252,-73.97793,BK26,nta-bk26,True,True
TemMTqYoDJ53doNF-PCKZA,40.57777770832956,-73.95549788632697,BK19,nta-bk19,True,True
CC-JHOEnzqb4Npj-SUDvfg,40.57729585,-73.95952486,BK19,nta-bk19,True,True
nQELtzEnRpXkEI2TkTmz_Q,40.57904,-73.95952,BK19,nta-bk19,True,True
h6MxdL-RSrcZNqkhA5lq_w,40.577072,-73.9627471,BK19,nta-bk19,True,True
5T96_u2DdwRTD6tk9qISEA,40.57899,-73.9599,BK19,nta-bk19,True,True
sy0SxGLJ8TgxxaEw6PXopA,40.59065282907715,-73.9402506,BK17,nta-bk17,True,True
PlzFDzj5Ldv5PiXYiUHfgg,40.577404,-73.961243,BK19,nta-bk19,True,True
W6K1tlv4w0liZbOzNSOl6Q,40.589025399062905,-73.9428078350025,BK17,nta-bk17,True,True
glccbDYpXzsozu7truCf5w,40.58651815799407,-73.95187849999999,BK17,nta-bk17,True,True
4BKaYXMJpT7sWe82f82hGA,40.586561,-73.952798,BK17,nta-bk17,True,True
g5RU0f6w4V7o4xjlKrDetA,40.58387,-73.94463,BK17,nta-bk17,True,True
9B811_Nz36lOe21pSGKPFw,40.586832,-73.95294,BK17,nta-bk17,True,True
XAWp4A8xJYaEX8TepS1xOg,40.58354,-73.94087,BK17,nta-bk17,True,True
V-ip34YRW1RyPOD5KjfZ4g,40.59428,-73.9409,BK17,nta-bk17,True,True
BPvE8NAZrNnZORigPL4uQw,40.57542,-73.96121,BK19,nta-bk19,True,True
MfYMtApnt0nVuAclTmkOeg,40.5778503417969,-73.9617233276367,BK19,nta-bk19,True,True
RPcecK-N0ELPLUlzSSmjHw,40.5874697,-73.95314850336767,BK17,nta-bk17,True,True
rS2vRYj5K3_sJmP5VEZBJA,40.58193076012114,-73.96062066123801,BK19,nta-bk19,True,True
lP0fNopAi2T01KKHArarow,40.5828942841384,-73.9544864537733,BK19,nta-bk19,True,True
aRVsenxLilxh4MQ8aFpjDg,40.5918634804772,-73.960501633233,BK25,nta-bk25,True,True
rlPqRxWrUHaTTqHPOIKwQg,40.5872915,-73.9545124,BK17,nta-bk17,True,True
IaztElsEcOGIMHMnVZZw2A,40.59466800177793,-73.95081119999999,BK17,nta-bk17,True,True
r7i68YBm10N5uaK5r2XlzQ,40.594441,-73.96121,BK25,nta-bk25,True,True
VjuZ07nv_psJkn4xDLCw5g,40.59409,-73.96113,BK25,nta-bk25,True,True
Yr1DO4PNAP9gfYjtZdkhVA,40.57841,-73.95843,BK19,nta-bk19,True,True
A1LSAuiD8djauNmZZZKroQ,40.578312,-73.956858,BK19,nta-bk19,True,True
BKCLpe6fbAx7r_tShBBQQA,40.594253,-73.940913,BK17,nta-bk17,True,True
cegB-TuA92uxIG00HUkxMQ,40.58563,-73.95181,BK17,nta-bk17,True,True
yaObo79uE9-jFGiWJrmL-g,40.5850024,-73.95104042493459,BK17,nta-bk17,True,True
m0Ak9ot3wux1TtGsM41Mbw,40.59286349801926,-73.9474421,BK17,nta-bk17,True,True
emm90bgqh6-QZ8m3IZ_H9g,40.595224,-73.961248,BK25,nta-bk25,True,True
UATsPJnvBVQpscRhvWfxvw,40.595003,-73.954345,BK17,nta-bk17,True,True
4XOoX-yxH4npdU47WWvMNA,40.586377,-73.816072,QN12,nta-qn12,True,True
ZEpjkqF9FO_YIn0apPEeGQ,40.5875204,-73.8126687,QN12,nta-qn12,True,True
Rek0t815SJqNdRL6nRWN1g,40.5842546,-73.8205763,QN10,nta-qn10,True,True
y1EPQMMWBb3ROYrm7rC-cA,40.5929406666794,-73.7956327199936,QN12,nta-qn12,True,True
3uHVYfM9mbUZpz-Q6X41sA,40.619768,-74.248727,,,False,False
21dM3BscrD0uO66fu9f3zw,40.6067211,-74.274101,,,False,False
CoX5sfudG5iJVLY9trtK6w,40.59631,-74.2674,,,False,False
bmZDfRm8rWhxoh-55q0LlQ,40.619179,-74.252136,,,False,False
fziIrS1oyY7Q12DhDeq7AA,40.626248,-74.164166,SI12,nta-si12,True,True
v_pYsfVTk4pKhOsnU5nm6w,40.60780434313789,-74.1628693789244,SI05,nta-si05,True,True
tknrSTO8cfsSBcB9HGUbEQ,40.62637,-74.16332,SI12,nta-si12,True,True
2u_rAeW220aU837uYLY83A,40.62533702893742,-74.1491451,SI12,nta-si12,True,True
04eof11S0nWZiEIF4XJmmw,40.60125911733227,-74.17725399999999,SI05,nta-si05,True,True
vy0f1zto1IA1a1Hug-NoSw,40.59911509037168,-74.16573293515117,SI05,nta-si05,True,True
Tvxh4vWev1ak-WztOzus-g,40.6247,-74.1448,SI28,nta-si28,True,True
ORcz4SCz3GU1ngwrmBJ-Rg,40.62545247553686,-74.14702824888809,SI12,nta-si12,True,True
_w0J-VMPlFVfr_w2Ec45LA,40.613212,-74.122276,SI07,si-st-george,True,True
4IETE4KQMMWIfM32JkWDdQ,40.612877,-74.130526,SI07,si-st-george,True,True
Avrtjv8WYtwX67jKxj79Xg,40.624570347355984,-74.1423352,SI28,nta-si28,True,True
n6IIhxU8h90Iy8FkoTshkA,40.61231,-74.12964,SI07,si-st-george,True,True
NWztt_cjPbt3enT0_j6suw,40.61714525201474,-74.1240725411045,SI07,si-st-george,True,True
MfX5bTnCxEgmCo_RQsBMAg,40.613112,-74.126521,SI07,si-st-george,True,True
m4RfhzJX_ZZsB5n9FRTuxA,40.61287,-74.12692,SI07,si-st-george,True,True
W6YwZ4t3vWw98WESNQoywg,40.6241282,-74.13716,SI07,si-st-george,True,True
Exlgsnzm5KjkooYE7AH3Uw,40.62504,-74.13652,SI28,nta-si28,True,True
eRBcBaXw3TjQE9CfQqKJzA,40.62523,-74.14849,SI12,nta-si12,True,True
5E2BG2QZhbS-HWI3oAN3Hw,40.62594,-74.13471,SI07,si-st-george,True,True
8XSYMsCM98xxFVxhb7tPQg,40.6123688858697,-74.1296585767651,SI07,si-st-george,True,True
0aJ9a31QRRKJtEUilAa-bA,40.61198479999999,-74.1369283,SI07,si-st-george,True,True
o_m6C3hjnORnbqHUFRjcGQ,40.611966,-74.137022,SI07,si-st-george,True,True
0_TkwDcJALPRPSyzh9BZdA,40.6244163,-74.138613,SI28,nta-si28,True,True
beILZHnGvC98CO59aOmo1w,40.6131963057268,-74.1232953978945,SI07,si-st-george,True,True
mQyM8Bkme8cbx0NIGOOn_Q,40.61277300660028,-74.1305278,SI07,si-st-george,True,True
_fDPAkTRI4zaagMHU2QXRg,40.6119838,-74.1370926,SI07,si-st-george,True,True
MHE_pGlUjzj875cLoDjLoQ,40.61329,-74.123144,SI07,si-st-george,True,True
oI-7XNSVyM0T82LyIGLIxw,40.62422739381342,-74.136337,SI07,si-st-george,True,True
wvMzJgUi5FtTIy2feREMDg,40.613115,-74.130535,SI07,si-st-george,True,True
PIghk0pzDwMIk7RnYZ-kTQ,40.61687,-74.123969,SI07,si-st-george,True,True
ORD7lOcTMvyuMPo7sIYdIA,40.6243058,-74.1481977,SI12,nta-si12,True,True
bWa21KPz6haXktz-UG0uYw,40.60467810009836,-74.12119729999999,SI05,nta-si05,True,True
H1QJJbOxu78Pno0iknp6Vw,40.61557,-74.10329,SI07,si-st-george,True,True
plg7u7G2UZFdn4ovmgonyQ,40.616231,-74.103138,SI08,nta-si08,True,True
PtgINv7ZAz-UZBUB-2-MuQ,40.61643229821342,-74.10302877075263,SI08,nta-si08,True,True
Dw3K838V9IdjM2wRGFgAwg,40.61557,-74.10327,SI07,si-st-george,True,True
o8uchrRi6HJwdjGhg8Z4mQ,40.608933,-74.087853,SI08,nta-si08,True,True
35bJdPviyOHhiFHOFStN4Q,40.6114672081574,-74.0885573724213,SI08,nta-si08,True,True
R1vBfmDrM8pF0cVXJh5NeA,40.61720755742044,-74.0675568333585,SI37,nta-si37,True,True
7YJxZAvMxB-oVZfHAuvBmw,40.62571,-74.075373,SI37,nta-si37,True,True
uT7n0zMX76bEZui-eAhr2A,40.60456,-74.084361,SI14,nta-si14,True,True
hijFJe8NNd90jFT_CvCvuw,40.598451,-74.08091,SI14,nta-si14,True,True
oJlBHxTnd-TurpXoc-Oreg,40.61166,-74.08812,SI08,nta-si08,True,True
tUgaTRrh0fAumEjjcfMYCw,40.6171287525133,-74.067723099456,SI37,nta-si37,True,True
zsIzptR5JoBxC9LxeroLYw,40.62178,-74.031946,BK31,bk-bayridge-benson,True,True
cJfbydHniqWsGL2VHVDHEg,40.62238,-74.03183,BK31,bk-bayridge-benson,True,True
tBPbg9RuXPOPbdxyGitZbw,40.6180801,-74.0293732,BK31,bk-bayridge-benson,True,True
us_ZsxNnzKKsYDF7fwQLFQ,40.6161111613312,-74.03044107286078,BK31,bk-bayridge-benson,True,True
eIh7_-UaTRbS069JX6NaoQ,40.61560296967869,-74.0315688,BK31,bk-bayridge-benson,True,True
VP_HZr_j0dXKd80lUBfsyg,40.616988,-74.03400958895493,BK31,bk-bayridge-benson,True,True
bpSnGiD_K9bfzp8ASca6cg,40.6249416237812,-74.0306266000825,BK31,bk-bayridge-benson,True,True
X4YuMX1KgFxIc3pNkRDBZA,40.6228872,-74.0314751980126,BK31,bk-bayridge-benson,True,True
WekK6vHrQZ-81CijH2sGiw,40.6212580747582,-74.0261940658092,BK31,bk-bayridge-benson,True,True
DWR54ugpSThnDub4xeHWow,40.622938,-74.028089,BK31,bk-bayridge-benson,True,True
awRxWGb5C77OYCa-g32fUg,40.6222117,-74.0259828,BK31,bk-bayridge-benson,True,True
DUQ_zAooasLBGNUkmQf-tw,40.621127,-74.025037,BK31,bk-bayridge-benson,True,True
P_tV_XbWb-zZk8uLeFi4wQ,40.60191,-74.00211,BK27,nta-bk27,True,True
n-k6tXYjwriK8LY-HQygcA,40.624321,-74.024455,BK31,bk-bayridge-benson,True,True
RNOoa_KlIgbDt_7ahVhw1A,40.6257479292404,-74.024335230917,BK31,bk-bayridge-benson,True,True
16O6HaQm0mK5hRmQbWISHQ,40.625833,-74.023877,BK31,bk-bayridge-benson,True,True
ydNmLZ0VMZgFIZwS9Vn4Fg,40.62236,-74.02797,BK31,bk-bayridge-benson,True,True
wSaXcjLy0WFHPeN44G5weQ,40.62206147772176,-74.02657058089972,BK31,bk-bayridge-benson,True,True
1E8JBqybr70lrC5HOH7vSA,40.62335604189391,-74.02532493812393,BK31,bk-bayridge-benson,True,True
N94Ju5XDIa4Ngv48FErz5w,40.62226856883814,-74.02800369343117,BK31,bk-bayridge-benson,True,True
0c_0W7Qv552tFQPn-hRlkA,40.62239,-74.02537,BK31,bk-bayridge-benson,True,True
JIWCAWQnRVevwhbyADcLgg,40.62523,-74.00211,BK30,nta-bk30,True,True
Wme0MFHowXtVDKjNPBCbYw,40.609361342081215,-74.006092572858,BK27,nta-bk27,True,True
YzyHW3w0HUyaG8EvplNT1A,40.6026411895768,-74.0038766549142,BK27,nta-bk27,True,True
CWEHjt5yU_pE0QBU_17l4A,40.62094812261639,-74.0263566,BK31,bk-bayridge-benson,True,True
58A9iVLw3eX7S4rJwoDvcA,40.62198762714315,-74.02839307488648,BK31,bk-bayridge-benson,True,True
73uMNkm4JL0h76mK0bsKcQ,40.6221501019451,-74.02728641978308,BK31,bk-bayridge-benson,True,True
roMS9M2Akxx6hVdae2JObA,40.6214637,-74.0260696,BK31,bk-bayridge-benson,True,True
H38miKQZIZVyzZGyFsZeAw,40.60079028069234,-74.00080367432237,BK27,nta-bk27,True,True
ERwi6zypIFHbD7RS51bhVg,40.6213885988864,-74.02620787608636,BK31,bk-bayridge-benson,True,True
WMnH5UaaJkUhNjzEo-uZUQ,40.601192126760445,-74.00151026519995,BK27,nta-bk27,True,True
Mm1fT8PRnkEUOjxs-NUx7w,40.607623,-74.001895,BK28,nta-bk28,True,True
A-zhHGnBFkKA9fo1neN7iA,40.60187,-74.00292,BK27,nta-bk27,True,True
O3wZRk6cRn2ihN6oheKwUQ,40.6220428335957,-74.02667151532688,BK31,bk-bayridge-benson,True,True
QhsePNDDD4Bh1rsWuWLBTA,40.626241046968765,-74.023713,BK31,bk-bayridge-benson,True,True
TXUJwGqx_xZiM0dThJ87OA,40.604042,-74.00705,BK27,nta-bk27,True,True
kGe_UT8GXSwbG-Ou_xv6Mw,40.6008498762711,-74.0004401654005,BK27,nta-bk27,True,True
31MggQt98zopMyERqcStUQ,40.599789,-74.002698,BK27,nta-bk27,True,True
wzC9wmLjHBpl83x0bG7cMQ,40.62129,-74.02659,BK31,bk-bayridge-benson,True,True
ppik9e8_tCpAgRUV85npxQ,40.6120219401304,-74.0093061368227,BK27,nta-bk27,True,True
hyBP2ZmzHTTBRwFXIKDexw,40.622872,-74.025689,BK31,bk-bayridge-benson,True,True
Ove1Ok7r4k5Ims1mPLsueA,40.61568,-74.00015,BK28,nta-bk28,True,True
A0VIRzj_5b0iVBWrxp5h6A,40.618117661317626,-73.98403879255056,BK28,nta-bk28,True,True
BWm2uPwA_deynQliocFo7Q,40.60508830914067,-73.98085936903954,BK29,nta-bk29,True,True
a4TRg23qUQvWN9HAAdXGgw,40.612962,-73.996675,BK28,nta-bk28,True,True
76pS7hnJ7QFC9xKP9gKMBA,40.61914135320144,-73.99038387273397,BK28,nta-bk28,True,True
FggKf38D-n3G2k0e1-UtVA,40.60394,-73.99796,BK28,nta-bk28,True,True
ZJtg5RVPRQUUvdDboWX94g,40.605021,-73.980301,BK29,nta-bk29,True,True
ctVgx_mIwt2Fwc48Pgjhlw,40.5989443521958,-73.9979388368174,BK27,nta-bk27,True,True
gk613aL0bCjYiPP3lSrA_g,40.60486391735737,-73.99835574213145,BK28,nta-bk28,True,True
iTKPXxwIFzWqUXaL5sIsWA,40.612799,-73.979118,BK29,nta-bk29,True,True
cTt781TQaDGxkfKdSu8dnA,40.59847,-73.99772,BK27,nta-bk27,True,True
lpgqHDHCJUJbpnEP3V4lGg,40.60507914547875,-73.98089158766167,BK29,nta-bk29,True,True
LwPkDFAfcr15fe_sun9fqA,40.62,-73.98952,BK28,nta-bk28,True,True
80h4Y4OwRBzSZqH1-0i35g,40.61002,-73.98356,BK29,nta-bk29,True,True
7BOHAkbdW1u5xBbqOW4I5A,40.614839,-73.994912,BK28,nta-bk28,True,True
MsmG73dw4h4UVc_Rp10d5g,40.60497630005078,-73.97982929999999,BK29,nta-bk29,True,True
5N-K3pX2kL5pm6sN-63SOg,40.59720381374779,-73.98559100012287,BK29,nta-bk29,True,True
_SvRfhkaUgtzJMnBu8LVvA,40.6018465,-73.9941445,BK28,nta-bk28,True,True
iBCkOfXpjNpzGmn7u8ijZg,40.59767,-73.99632,BK28,nta-bk28,True,True
ovuHKqlFL5kgVVDGFGmp4w,40.60204988424311,-73.99410419648417,BK28,nta-bk28,True,True
9SZmzLFuh0My-bv2AaiH2w,40.59766640127517,-73.9963257,BK28,nta-bk28,True,True
kYk3CJxHOE9wwtqVtPrfsw,40.59658,-73.97796,BK29,nta-bk29,True,True
6NoefF8jQY76-759TQuACA,40.598750245631095,-73.9979649,BK27,nta-bk27,True,True
unhQnApyxuNSDP3COEpwRw,40.60437656130031,-73.97277009999999,BK29,nta-bk29,True,True
d7aZFdC7ewuHTYrsehxLXA,40.61529827141482,-73.9738519,BK88,nta-bk88,True,True
UbgTJvGclHqLR52R4GjegQ,40.60413295439145,-73.9716122,BK25,nta-bk25,True,True
Qv3kqPUFH1Mkvybubv_rig,40.608622779924055,-73.97166603273494,BK25,nta-bk25,True,True
Bq9mvH2eClbeamV-uhhdNg,40.59646986558414,-73.9757716,BK26,nta-bk26,True,True
B6dzffx0_x8HAEiwR3a5vA,40.71304702758789,-74.00723266601562,MN24,nta-mn24,True,True
1SaUW7_s4lkrNwyAuAZq-A,40.60412593139938,-73.9726481,BK29,nta-bk29,True,True
5q4fGI7A-jQTj5ZSAtcETA,40.604024,-73.971791,BK25,nta-bk25,True,True
eQE40NYRMtN-7d7_PCS1Vw,40.6047096,-73.9696579,BK25,nta-bk25,True,True
UdT3EGBZFo_LgijeB31wMA,40.60486484794332,-73.9687185,BK25,nta-bk25,True,True
0b_fwXeC2IZheKshL8Le7A,40.59728,-73.97256,BK29,nta-bk29,True,True
hA5IpgfMR_VT2odmpBGeRg,40.6224670410156,-73.9872360229492,BK88,nta-bk88,True,True
CY7kW8BWd-tG_k11qKUcTw,40.623619,-73.989639,BK88,nta-bk88,True,True
8pbiWThjFaiDAeg2Odj3pA,40.621495,-73.988176,BK28,nta-bk28,True,True
etm3sa6EemoAhPEZLvG56Q,40.609554,-73.96871,BK46,nta-bk46,True,True
LuWdx0dLXHWtokWHv-SRTg,40.605785,-73.972179,BK25,nta-bk25,True,True
XLDfKlVPpFrUA5y6lmJTNQ,40.6047112,-73.9694855,BK25,nta-bk25,True,True
m7kf0mV_fZ8FZN8kwhbfdA,40.6166267,-73.9709791,BK46,nta-bk46,True,True
h0k9MdbKtftXZ5Tljo41pg,40.604706,-73.969742,BK25,nta-bk25,True,True
QmR511CjFl4tP_rpsjGV4w,40.60442,-73.97122,BK25,nta-bk25,True,True
iZxcvGBBu0fQXV_717TlvQ,40.60375,-73.972071,BK25,nta-bk25,True,True
3iK5MX7uvPXreGE1ew4WtA,40.609554,-73.96871,BK46,nta-bk46,True,True
p3LBSjH_E3Kue-91Aa1Q3g,40.6248021125793,-73.9845722168684,BK88,nta-bk88,True,True
IqffJDEprHuDZrdA2V8FYA,40.624939,-73.984701,BK88,nta-bk88,True,True
NzwCkTlhz_JeuL3ORGdnYw,40.60983,-73.95767,BK44,nta-bk44,True,True
zP3k2LEJmfqpP2RKDpVtaw,40.6086545554762,-73.9574443548918,BK44,nta-bk44,True,True
BsdB6DhfvSq7ZZs-_u0RpA,40.60956,-73.96209,BK25,nta-bk25,True,True
ib_28sDmqYlMUDnfjPsS7A,40.61087,-73.96218,BK43,bk-flatbush-midwood,True,True
4xkv0lWkyxjc8rTbu-IcHw,40.599027,-73.961532,BK25,nta-bk25,True,True
lrf1S6gtyf7CNu8GK_GrWQ,40.60994427929506,-73.95769014862535,BK44,nta-bk44,True,True
mN1358NllxfPIMjGC5WY5A,40.610334319877,-73.954959538747,BK44,nta-bk44,True,True
9meUV_lq0wzBJ1cNQWm6ew,40.615409,-73.963656,BK46,nta-bk46,True,True
ANvWwShW0npNK5WtjFJETA,40.59883159936917,-73.9578072,BK25,nta-bk25,True,True
IDFqcWf5V-wi2IjEUFvFhA,40.599429912643,-73.9521198347211,BK44,nta-bk44,True,True
gjQyyZAuENBhBs-QTKMuAg,40.60916,-73.95703,BK44,nta-bk44,True,True
ib_UPRz83TsLOaNe1EEHBw,40.608253,-73.96022,BK25,nta-bk25,True,True
naF2QrONSpfmlWiAntJd2Q,40.6084108,-73.957463,BK44,nta-bk44,True,True
BH6XlfGOYOunFO3d8f9wTA,40.6097264,-73.9576563,BK44,nta-bk44,True,True
kv3SawxXXnsF1rAgp8Tmmg,40.59953186420405,-73.95207800332999,BK44,nta-bk44,True,True
Oe25S3h-5kyByE9CK2oQsw,40.62378,-73.96478,BK43,bk-flatbush-midwood,True,True
Bhh7QZW7VB4Ed6n1tJ6TUw,40.617686,-73.961281,BK43,bk-flatbush-midwood,True,True
0blPYWcS1z4JYtcKXhx9Uw,40.61095776188542,-73.96235983090912,BK43,bk-flatbush-midwood,True,True
0bMf8p1XhAJw8L5nhW5C6A,40.5993,-73.95334,BK44,nta-bk44,True,True
RwKdOmt4ebKb773FBEZ3rw,40.614552,-73.962879,BK43,bk-flatbush-midwood,True,True
n-SWNujD3IE91NsyD0CdAA,40.61024822633161,-73.9542915,BK44,nta-bk44,True,True
4LW-_hPma68h4UUsmMfNYw,40.6132643597041,-73.96323047020272,BK46,nta-bk46,True,True
85DK_DVwqQn9zM7h5V-wMA,40.613137,-73.958911,BK43,bk-flatbush-midwood,True,True
xqGknDJ1iWZvHMS5WBOjQA,40.610452,-73.962682,BK25,nta-bk25,True,True
M5OJ9K9x1GCOhSxGWlhbZw,40.59956,-73.95106,BK44,nta-bk44,True,True
EdPF3O_bANrKkWNMYpDjtA,40.60982,-73.96263,BK25,nta-bk25,True,True
rixfs9UIDBP4aox2FtHgUQ,40.6064583,-73.9655901,BK25,nta-bk25,True,True
OefUMC0nCtlhgAy8ZINknw,40.623626708984375,-73.96295166015625,BK43,bk-flatbush-midwood,True,True
C8j0q4Ma_S5hBGuAI-aaww,40.625093,-73.961531,BK43,bk-flatbush-midwood,True,True
bYFcqcwX8qHIldrkUFMyDA,40.6135815,-73.9628642,BK43,bk-flatbush-midwood,True,True
MgunLDUa4kUYVD1MeK3Vvg,40.61075,-73.96213,BK43,bk-flatbush-midwood,True,True
pmOGvti_EMZP_92rt4tqkg,40.618512,-73.957357,BK43,bk-flatbush-midwood,True,True
tTPXGBeMuS_YakEx4h8enQ,40.61818,-73.95693,BK43,bk-flatbush-midwood,True,True
lFUlf2-O1HLiQRmeyBqcFQ,40.596424,-73.961472,BK25,nta-bk25,True,True
St4hnTCIiH6F_vgYPip-PQ,40.6108874,-73.9626388,BK25,nta-bk25,True,True
Ne-08nVCvqwCK9BP5LqcCQ,40.61808030483254,-73.95847718711664,BK43,bk-flatbush-midwood,True,True
bDdPmdQxiHQS4UpKeU4zcw,40.6109971,-73.9625016,BK43,bk-flatbush-midwood,True,True
lY8PZ4gmnGsFRdLycT6kMg,40.624112,-73.964779,BK43,bk-flatbush-midwood,True,True
IJQM9t7-50Ux_G1fSefS4w,40.6188310113001,-73.9554008468986,BK43,bk-flatbush-midwood,True,True
oYAK5hfH0_Y0jyiaasgrjw,40.60988,-73.95639,BK44,nta-bk44,True,True
7NTPRkc7JN3HWT8AvWkINw,40.6060369,-73.9662977,BK25,nta-bk25,True,True
j0VzSeS8Fz41-PYiUzGZBg,40.62492,-73.96265,BK43,bk-flatbush-midwood,True,True
lOQiJcbav9Xq1oj4RVNZng,40.60673099564727,-73.96322479999999,BK25,nta-bk25,True,True
z0wkPp-ssHWYBrXMrJ-FCA,40.6061802,-73.96488667055199,BK25,nta-bk25,True,True
jiU_2wyllHdBWJdhJ7yANw,40.61817856978059,-73.9575296,BK43,bk-flatbush-midwood,True,True
heWPsS_R2YVJhoJQUVQ7tw,40.624889,-73.96181,BK43,bk-flatbush-midwood,True,True
mnpsLN87pPCx9zt1L9DDeg,40.6097899,-73.96269,BK25,nta-bk25,True,True
1qqx2BIAVVEp9ydoJXys0w,40.612948,-73.962588,BK43,bk-flatbush-midwood,True,True
dRKdRpPEo6rJ2X0RYbfZzQ,40.598533,-73.956928,BK44,nta-bk44,True,True
B6n8IyvNn7ZRCy4ybsScsA,40.5984258900389,-73.9623450860381,BK25,nta-bk25,True,True
5s9golzSG9TLUgWwXZXOlQ,40.61553,-73.96363,BK46,nta-bk46,True,True
MNE4muxVXnbZ8mDFxJLPLA,40.6081347,-73.9612046,BK25,nta-bk25,True,True
xb-VHtNVXXxQQsU50cUFPg,40.6065788,-73.9634705,BK25,nta-bk25,True,True
koMgLX5xnmfvy6ioDlamSA,40.616584,-73.954282,BK43,bk-flatbush-midwood,True,True
CDDV77_ur5JGwIMzzr4Tww,40.61927,-73.94562,BK58,nta-bk58,True,True
x3WjQRDbbyqaWZ4ABgUX5Q,40.6244,-73.96474,BK43,bk-flatbush-midwood,True,True
ebBOlIwzQVnJkcoOLkDnug,40.596424,-73.961472,BK25,nta-bk25,True,True
1TUz4KUql71sKF9cP3W_fg,40.623938,-73.965373,BK43,bk-flatbush-midwood,True,True
Tt87PbICZIDL93fUj12Nag,40.61939,-73.94513,BK58,nta-bk58,True,True
bysoQxh1hzLAbg1iLNaxtA,40.60642,-73.96444,BK25,nta-bk25,True,True
a6YBuq_Wsd4qwp_MaxNr-A,40.606505,-73.965345,BK25,nta-bk25,True,True
e6uGZod9jpHNYOsNR_ReOw,40.5993,-73.9534,BK44,nta-bk44,True,True
EKUXSRIKvZnC0elvMu98xQ,40.624755,-73.964017,BK43,bk-flatbush-midwood,True,True
Oir13Auk4p-AIOU9k5TT6w,40.6132,-73.9393,BK45,nta-bk45,True,True
kMk435bGtdJgPEB4U8ildQ,40.6194267272949,-73.9645233154297,BK46,nta-bk46,True,True
bHkJ-7cOUTI7SJrqnRpt7g,40.613808,-73.962715,BK43,bk-flatbush-midwood,True,True
ctgxvvtccBDYiH8ReW4O1A,40.62492834141284,-73.9628269116567,BK43,bk-flatbush-midwood,True,True
iDXtrD91Oaa5CzYpdOPQow,40.61745,-73.94096,BK45,nta-bk45,True,True
iLfPZBaJ7NAc1G-UgAtyhg,40.61765,-73.96021,BK43,bk-flatbush-midwood,True,True
rkvQS-Tgaao0sdbgEgDjcA,40.6108787,-73.9628275,BK25,nta-bk25,True,True
497oW1U0JFXqkVwRCnLrSg,40.60997,-73.94397,BK44,nta-bk44,True,True
lYxAvhsPE0waZoWy0B69QA,40.59828,-73.96343,BK25,nta-bk25,True,True
ERQg0FtvcL19fMJ6LMgjCg,40.598419,-73.962509,BK25,nta-bk25,True,True
8tnYOCt_G42ZKv69KxBWAA,40.6250653,-73.9636074,BK43,bk-flatbush-midwood,True,True
lwhyboL8ECPLmI1SN3FsNg,40.620502,-73.964,BK43,bk-flatbush-midwood,True,True
yr97Mr7cDaaUigZXqHuIeg,40.5979627493165,-73.9611108207314,BK25,nta-bk25,True,True
HGHM80tRLUIrJImHIcFlPQ,40.62304,-73.96449,BK43,bk-flatbush-midwood,True,True
s7vHNF0yepsLy4Qw4wHd-Q,40.6254185542961,-73.96165771283364,BK43,bk-flatbush-midwood,True,True
WCoanGm4ml2EzIEtvR7Odg,40.59846483947158,-73.96276344444922,BK25,nta-bk25,True,True
1WSMooHkG76T8fd4VWsARw,40.625384,-73.961827,BK43,bk-flatbush-midwood,True,True
55HTU5Bt1Gbz-p4ZdpuprQ,40.62182,-73.94576,BK43,bk-flatbush-midwood,True,True
K9qWjUCOHS9LaDlTtfnMIw,40.617914,-73.962628,BK43,bk-flatbush-midwood,True,True
1mmnvJ07el_wYFT474X9Kg,40.598802,-73.952828,BK44,nta-bk44,True,True
6r19fOuKhP4FA1-soLSh4A,40.617738342656,-73.9414300483406,BK58,nta-bk58,True,True
